,date,admin1Name,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_CS,pop_ML1,pop_ML2
31,2009-10-01,Kanem,498268.0,352405,0.0,0.0,352405.0,0.0,0.0,0.0,352405.0,0.0,0.0,0.0,0.0,352405.0,0.0,0.0,0.0,352405.0,352405.0,352405.0
32,2009-10-01,Lac,638661.0,451701,0.0,232091.0,219610.0,0.0,0.0,232091.0,219610.0,0.0,0.0,0.0,232091.0,219610.0,0.0,0.0,0.0,451701.0,451701.0,451701.0
33,2009-10-01,Logone Occidental,1032541.0,730278,0.0,730278.0,0.0,0.0,0.0,730278.0,0.0,0.0,0.0,0.0,281424.0,448854.0,0.0,0.0,0.0,730278.0,730278.0,730278.0
34,2009-10-01,Logone Oriental,1161152.0,821240,230763.0,590477.0,0.0,0.0,0.0,821240.0,0.0,0.0,0.0,0.0,493181.0,328059.0,0.0,0.0,0.0,821240.0,821240.0,821240.0
35,2009-10-01,Mandoul,928304.0,656556,0.0,656556.0,0.0,0.0,0.0,656556.0,0.0,0.0,0.0,0.0,656556.0,0.0,0.0,0.0,0.0,656556.0,656556.0,656556.0
36,2009-10-01,Mayo-Kebbi Est,1146679.0,811005,0.0,811005.0,0.0,0.0,0.0,239533.0,571472.0,0.0,0.0,0.0,239533.0,571472.0,0.0,0.0,0.0,811005.0,811005.0,811005.0
37,2009-10-01,Mayo-Kebbi Ouest,845390.0,597914,0.0,597914.0,0.0,0.0,0.0,597914.0,0.0,0.0,0.0,0.0,597914.0,0.0,0.0,0.0,0.0,597914.0,597914.0,597914.0
38,2009-10-01,Moyen-Chari,877778.0,620821,0.0,620821.0,0.0,0.0,0.0,620821.0,0.0,0.0,0.0,0.0,0.0,620821.0,0.0,0.0,0.0,620821.0,620821.0,620821.0
39,2009-10-01,N'Djamena,1592258.0,1126148,0.0,1126148.0,0.0,0.0,0.0,0.0,1126148.0,0.0,0.0,0.0,0.0,1126148.0,0.0,0.0,0.0,1126148.0,1126148.0,1126148.0
40,2009-10-01,Ouaddaï,1068946.0,756027,0.0,756027.0,0.0,0.0,0.0,456581.0,299446.0,0.0,0.0,0.0,344534.0,411493.0,0.0,0.0,0.0,756027.0,756027.0,756027.0
41,2009-10-01,Salamat,450505.0,318625,0.0,318625.0,0.0,0.0,0.0,318625.0,0.0,0.0,0.0,0.0,318625.0,0.0,0.0,0.0,0.0,318625.0,318625.0,318625.0
42,2009-10-01,Sila,563716.0,398696,0.0,398696.0,0.0,0.0,0.0,83892.0,314804.0,0.0,0.0,0.0,0.0,398696.0,0.0,0.0,0.0,398696.0,398696.0,398696.0
43,2009-10-01,Tandjilé,996203.0,704578,0.0,704578.0,0.0,0.0,0.0,704578.0,0.0,0.0,0.0,0.0,433527.0,271051.0,0.0,0.0,0.0,704578.0,704578.0,704578.0
44,2009-10-01,Tibesti,37784.0,26722,0.0,26722.0,0.0,0.0,0.0,0.0,26722.0,0.0,0.0,0.0,0.0,26722.0,0.0,0.0,0.0,26722.0,26722.0,26722.0
45,2009-10-01,Wadi Fira,754741.0,533801,0.0,0.0,533801.0,0.0,0.0,0.0,533801.0,0.0,0.0,0.0,0.0,533801.0,0.0,0.0,0.0,533801.0,533801.0,533801.0
46,2010-01-01,Barh-El-Gazel,373443.0,273077,0.0,0.0,273077.0,0.0,0.0,0.0,0.0,273077.0,0.0,0.0,0.0,0.0,0.0,273077.0,0.0,273077.0,273077.0,273077.0
47,2010-01-01,Batha,689835.0,504439,0.0,504439.0,0.0,0.0,0.0,0.0,0.0,504439.0,0.0,0.0,0.0,0.0,504439.0,0.0,0.0,504439.0,504439.0,504439.0
48,2010-01-01,Borkou,138103.0,100986,0.0,100986.0,0.0,0.0,0.0,0.0,100986.0,0.0,0.0,0.0,0.0,100986.0,0.0,0.0,0.0,100986.0,100986.0,100986.0
49,2010-01-01,Chari-Baguirmi,845088.0,617967,198503.0,419464.0,0.0,0.0,0.0,0.0,617967.0,0.0,0.0,0.0,0.0,198503.0,419464.0,0.0,0.0,617967.0,617967.0,617967.0
50,2010-01-01,Ennedi Est,158099.0,115609,0.0,115609.0,0.0,0.0,0.0,0.0,115609.0,0.0,0.0,0.0,0.0,115609.0,0.0,0.0,0.0,115609.0,115609.0,115609.0
51,2010-01-01,Ennedi Ouest,89313.0,65309,0.0,65309.0,0.0,0.0,0.0,0.0,65309.0,0.0,0.0,0.0,0.0,65309.0,0.0,0.0,0.0,65309.0,65309.0,65309.0
52,2010-01-01,Guéra,635822.0,464941,89447.0,375494.0,0.0,0.0,0.0,0.0,464941.0,0.0,0.0,0.0,0.0,89447.0,375494.0,0.0,0.0,464941.0,464941.0,464941.0
53,2010-01-01,Hadjer-Lamis,822222.0,601246,0.0,601246.0,0.0,0.0,0.0,0.0,601246.0,0.0,0.0,0.0,0.0,0.0,601246.0,0.0,0.0,601246.0,601246.0,601246.0
54,2010-01-01,Kanem,498268.0,364356,0.0,364356.0,0.0,0.0,0.0,0.0,0.0,364356.0,0.0,0.0,0.0,0.0,364356.0,0.0,0.0,364356.0,364356.0,364356.0
55,2010-01-01,Lac,638661.0,467017,239961.0,227056.0,0.0,0.0,0.0,239961.0,227056.0,0.0,0.0,0.0,0.0,239961.0,227056.0,0.0,0.0,467017.0,467017.0,467017.0
56,2010-01-01,Logone Occidental,1032541.0,755041,290966.0,464075.0,0.0,0.0,0.0,0.0,755041.0,0.0,0.0,0.0,0.0,755041.0,0.0,0.0,0.0,755041.0,755041.0,755041.0
57,2010-01-01,Logone Oriental,1161152.0,849086,271316.0,577770.0,0.0,0.0,0.0,0.0,849086.0,0.0,0.0,0.0,0.0,849086.0,0.0,0.0,0.0,849086.0,849086.0,849086.0
58,2010-01-01,Mandoul,928304.0,678819,678819.0,0.0,0.0,0.0,0.0,0.0,678819.0,0.0,0.0,0.0,0.0,678819.0,0.0,0.0,0.0,678819.0,678819.0,678819.0
59,2010-01-01,Mayo-Kebbi Est,1146679.0,838504,0.0,838504.0,0.0,0.0,0.0,0.0,838504.0,0.0,0.0,0.0,0.0,344174.0,494330.0,0.0,0.0,838504.0,838504.0,838504.0
60,2010-01-01,Mayo-Kebbi Ouest,845390.0,618188,618188.0,0.0,0.0,0.0,0.0,0.0,618188.0,0.0,0.0,0.0,0.0,618188.0,0.0,0.0,0.0,618188.0,618188.0,618188.0
61,2010-01-01,Moyen-Chari,877778.0,641872,116843.0,525029.0,0.0,0.0,0.0,0.0,641872.0,0.0,0.0,0.0,0.0,451720.0,190152.0,0.0,0.0,641872.0,641872.0,641872.0
62,2010-01-01,N'Djamena,1592258.0,1164335,0.0,1164335.0,0.0,0.0,0.0,0.0,1164335.0,0.0,0.0,0.0,0.0,0.0,1164335.0,0.0,0.0,1164335.0,1164335.0,1164335.0
63,2010-01-01,Ouaddaï,1068946.0,781664,0.0,781664.0,0.0,0.0,0.0,0.0,781664.0,0.0,0.0,0.0,0.0,0.0,781664.0,0.0,0.0,781664.0,781664.0,781664.0
64,2010-01-01,Salamat,450505.0,329429,269042.0,60387.0,0.0,0.0,0.0,269042.0,60387.0,0.0,0.0,0.0,0.0,269042.0,60387.0,0.0,0.0,329429.0,329429.0,329429.0
65,2010-01-01,Sila,563716.0,412215,0.0,412215.0,0.0,0.0,0.0,0.0,412215.0,0.0,0.0,0.0,0.0,0.0,412215.0,0.0,0.0,412215.0,412215.0,412215.0
66,2010-01-01,Tandjilé,996203.0,728470,631613.0,96857.0,0.0,0.0,0.0,0.0,728470.0,0.0,0.0,0.0,0.0,631613.0,96857.0,0.0,0.0,728470.0,728470.0,728470.0
67,2010-01-01,Tibesti,37784.0,27628,0.0,27628.0,0.0,0.0,0.0,0.0,27628.0,0.0,0.0,0.0,0.0,27628.0,0.0,0.0,0.0,27628.0,27628.0,27628.0
68,2010-01-01,Wadi Fira,754741.0,551901,0.0,551901.0,0.0,0.0,0.0,0.0,551901.0,0.0,0.0,0.0,0.0,0.0,551901.0,0.0,0.0,551901.0,551901.0,551901.0
69,2010-04-01,Barh-El-Gazel,373443.0,273077,0.0,0.0,273077.0,0.0,0.0,0.0,0.0,273077.0,0.0,0.0,0.0,273077.0,0.0,0.0,0.0,273077.0,273077.0,273077.0
70,2010-04-01,Batha,689835.0,504439,0.0,0.0,504439.0,0.0,0.0,0.0,0.0,504439.0,0.0,0.0,0.0,390424.0,114015.0,0.0,0.0,504439.0,504439.0,504439.0
71,2010-04-01,Borkou,138103.0,100986,0.0,100986.0,0.0,0.0,0.0,0.0,100986.0,0.0,0.0,0.0,0.0,100986.0,0.0,0.0,0.0,100986.0,100986.0,100986.0
72,2010-04-01,Chari-Baguirmi,845088.0,617967,0.0,617967.0,0.0,0.0,0.0,0.0,617967.0,0.0,0.0,0.0,0.0,198503.0,419464.0,0.0,0.0,617967.0,617967.0,617967.0
73,2010-04-01,Ennedi Est,158099.0,115609,0.0,115609.0,0.0,0.0,0.0,0.0,115609.0,0.0,0.0,0.0,0.0,115609.0,0.0,0.0,0.0,115609.0,115609.0,115609.0
74,2010-04-01,Ennedi Ouest,89313.0,65309,0.0,65309.0,0.0,0.0,0.0,0.0,65309.0,0.0,0.0,0.0,0.0,65309.0,0.0,0.0,0.0,65309.0,65309.0,65309.0
75,2010-04-01,Guéra,635822.0,464941,0.0,89447.0,375494.0,0.0,0.0,0.0,89447.0,375494.0,0.0,0.0,0.0,89447.0,375494.0,0.0,0.0,464941.0,464941.0,464941.0
76,2010-04-01,Hadjer-Lamis,822222.0,601246,0.0,401472.0,199774.0,0.0,0.0,0.0,401472.0,199774.0,0.0,0.0,0.0,0.0,601246.0,0.0,0.0,601246.0,601246.0,601246.0
77,2010-04-01,Kanem,498268.0,364356,0.0,0.0,364356.0,0.0,0.0,0.0,0.0,364356.0,0.0,0.0,0.0,364356.0,0.0,0.0,0.0,364356.0,364356.0,364356.0
78,2010-04-01,Lac,638661.0,467017,0.0,239961.0,227056.0,0.0,0.0,0.0,239961.0,227056.0,0.0,0.0,0.0,467017.0,0.0,0.0,0.0,467017.0,467017.0,467017.0
79,2010-04-01,Logone Occidental,1032541.0,755041,0.0,755041.0,0.0,0.0,0.0,0.0,755041.0,0.0,0.0,0.0,0.0,755041.0,0.0,0.0,0.0,755041.0,755041.0,755041.0
80,2010-04-01,Logone Oriental,1161152.0,849086,0.0,849086.0,0.0,0.0,0.0,0.0,849086.0,0.0,0.0,0.0,0.0,849086.0,0.0,0.0,0.0,849086.0,849086.0,849086.0
81,2010-04-01,Mandoul,928304.0,678819,0.0,678819.0,0.0,0.0,0.0,0.0,678819.0,0.0,0.0,0.0,0.0,678819.0,0.0,0.0,0.0,678819.0,678819.0,678819.0
82,2010-04-01,Mayo-Kebbi Est,1146679.0,838504,0.0,838504.0,0.0,0.0,0.0,0.0,838504.0,0.0,0.0,0.0,0.0,838504.0,0.0,0.0,0.0,838504.0,838504.0,838504.0
83,2010-04-01,Mayo-Kebbi Ouest,845390.0,618188,0.0,618188.0,0.0,0.0,0.0,0.0,618188.0,0.0,0.0,0.0,0.0,618188.0,0.0,0.0,0.0,618188.0,618188.0,618188.0
84,2010-04-01,Moyen-Chari,877778.0,641872,0.0,641872.0,0.0,0.0,0.0,0.0,641872.0,0.0,0.0,0.0,0.0,641872.0,0.0,0.0,0.0,641872.0,641872.0,641872.0
85,2010-04-01,N'Djamena,1592258.0,1164335,0.0,1164335.0,0.0,0.0,0.0,0.0,1164335.0,0.0,0.0,0.0,0.0,0.0,1164335.0,0.0,0.0,1164335.0,1164335.0,1164335.0
86,2010-04-01,Ouaddaï,1068946.0,781664,0.0,0.0,781664.0,0.0,0.0,0.0,0.0,781664.0,0.0,0.0,0.0,0.0,781664.0,0.0,0.0,781664.0,781664.0,781664.0
87,2010-04-01,Salamat,450505.0,329429,0.0,329429.0,0.0,0.0,0.0,0.0,329429.0,0.0,0.0,0.0,0.0,329429.0,0.0,0.0,0.0,329429.0,329429.0,329429.0
88,2010-04-01,Sila,563716.0,412215,0.0,0.0,412215.0,0.0,0.0,0.0,0.0,412215.0,0.0,0.0,0.0,0.0,412215.0,0.0,0.0,412215.0,412215.0,412215.0
89,2010-04-01,Tandjilé,996203.0,728470,0.0,728470.0,0.0,0.0,0.0,0.0,728470.0,0.0,0.0,0.0,0.0,728470.0,0.0,0.0,0.0,728470.0,728470.0,728470.0
90,2010-04-01,Tibesti,37784.0,27628,0.0,27628.0,0.0,0.0,0.0,0.0,27628.0,0.0,0.0,0.0,0.0,27628.0,0.0,0.0,0.0,27628.0,27628.0,27628.0
91,2010-04-01,Wadi Fira,754741.0,551901,0.0,0.0,551901.0,0.0,0.0,0.0,0.0,551901.0,0.0,0.0,0.0,357166.0,194735.0,0.0,0.0,551901.0,551901.0,551901.0
92,2010-07-01,Barh-El-Gazel,373443.0,273077,0.0,0.0,0.0,273077.0,0.0,0.0,0.0,0.0,273077.0,0.0,0.0,273077.0,0.0,0.0,0.0,273077.0,273077.0,273077.0
93,2010-07-01,Batha,689835.0,504439,0.0,0.0,390424.0,114015.0,0.0,0.0,0.0,390424.0,114015.0,0.0,0.0,504439.0,0.0,0.0,0.0,504439.0,504439.0,504439.0
94,2010-07-01,Borkou,138103.0,100986,0.0,100986.0,0.0,0.0,0.0,0.0,100986.0,0.0,0.0,0.0,0.0,100986.0,0.0,0.0,0.0,100986.0,100986.0,100986.0
95,2010-07-01,Chari-Baguirmi,845088.0,617967,0.0,198503.0,419464.0,0.0,0.0,0.0,0.0,393909.0,224058.0,0.0,0.0,617967.0,0.0,0.0,0.0,617967.0,617967.0,617967.0
96,2010-07-01,Ennedi Est,158099.0,115609,0.0,115609.0,0.0,0.0,0.0,0.0,115609.0,0.0,0.0,0.0,0.0,115609.0,0.0,0.0,0.0,115609.0,115609.0,115609.0
97,2010-07-01,Ennedi Ouest,89313.0,65309,0.0,65309.0,0.0,0.0,0.0,0.0,65309.0,0.0,0.0,0.0,0.0,65309.0,0.0,0.0,0.0,65309.0,65309.0,65309.0
98,2010-07-01,Guéra,635822.0,464941,0.0,0.0,89447.0,375494.0,0.0,0.0,0.0,89447.0,375494.0,0.0,89447.0,375494.0,0.0,0.0,0.0,464941.0,464941.0,464941.0
99,2010-07-01,Hadjer-Lamis,822222.0,601246,0.0,0.0,601246.0,0.0,0.0,0.0,0.0,601246.0,0.0,0.0,0.0,601246.0,0.0,0.0,0.0,601246.0,601246.0,601246.0
100,2010-07-01,Kanem,498268.0,364356,0.0,0.0,0.0,364356.0,0.0,0.0,0.0,0.0,364356.0,0.0,0.0,364356.0,0.0,0.0,0.0,364356.0,364356.0,364356.0
101,2010-07-01,Lac,638661.0,467017,0.0,0.0,467017.0,0.0,0.0,0.0,239961.0,227056.0,0.0,0.0,239961.0,227056.0,0.0,0.0,0.0,467017.0,467017.0,467017.0
102,2010-07-01,Logone Occidental,1032541.0,755041,0.0,755041.0,0.0,0.0,0.0,0.0,755041.0,0.0,0.0,0.0,755041.0,0.0,0.0,0.0,0.0,755041.0,755041.0,755041.0
103,2010-07-01,Logone Oriental,1161152.0,849086,0.0,849086.0,0.0,0.0,0.0,0.0,849086.0,0.0,0.0,0.0,849086.0,0.0,0.0,0.0,0.0,849086.0,849086.0,849086.0
104,2010-07-01,Mandoul,928304.0,678819,0.0,678819.0,0.0,0.0,0.0,0.0,678819.0,0.0,0.0,0.0,678819.0,0.0,0.0,0.0,0.0,678819.0,678819.0,678819.0
105,2010-07-01,Mayo-Kebbi Est,1146679.0,838504,0.0,838504.0,0.0,0.0,0.0,0.0,0.0,838504.0,0.0,0.0,344174.0,494330.0,0.0,0.0,0.0,838504.0,838504.0,838504.0
106,2010-07-01,Mayo-Kebbi Ouest,845390.0,618188,0.0,618188.0,0.0,0.0,0.0,0.0,618188.0,0.0,0.0,0.0,618188.0,0.0,0.0,0.0,0.0,618188.0,618188.0,618188.0
107,2010-07-01,Moyen-Chari,877778.0,641872,0.0,641872.0,0.0,0.0,0.0,0.0,641872.0,0.0,0.0,0.0,641872.0,0.0,0.0,0.0,0.0,641872.0,641872.0,641872.0
108,2010-07-01,N'Djamena,1592258.0,1164335,0.0,0.0,1164335.0,0.0,0.0,0.0,0.0,1164335.0,0.0,0.0,0.0,1164335.0,0.0,0.0,0.0,1164335.0,1164335.0,1164335.0
109,2010-07-01,Ouaddaï,1068946.0,781664,0.0,0.0,665817.0,115847.0,0.0,0.0,0.0,665817.0,115847.0,0.0,0.0,781664.0,0.0,0.0,0.0,781664.0,781664.0,781664.0
110,2010-07-01,Salamat,450505.0,329429,0.0,329429.0,0.0,0.0,0.0,0.0,0.0,329429.0,0.0,0.0,329429.0,0.0,0.0,0.0,0.0,329429.0,329429.0,329429.0
111,2010-07-01,Sila,563716.0,412215,0.0,0.0,325479.0,86736.0,0.0,0.0,0.0,0.0,412215.0,0.0,0.0,412215.0,0.0,0.0,0.0,412215.0,412215.0,412215.0
112,2010-07-01,Tandjilé,996203.0,728470,0.0,728470.0,0.0,0.0,0.0,0.0,728470.0,0.0,0.0,0.0,728470.0,0.0,0.0,0.0,0.0,728470.0,728470.0,728470.0
113,2010-07-01,Tibesti,37784.0,27628,0.0,27628.0,0.0,0.0,0.0,0.0,27628.0,0.0,0.0,0.0,0.0,27628.0,0.0,0.0,0.0,27628.0,27628.0,27628.0
114,2010-07-01,Wadi Fira,754741.0,551901,0.0,0.0,357166.0,194735.0,0.0,0.0,0.0,357166.0,194735.0,0.0,0.0,551901.0,0.0,0.0,0.0,551901.0,551901.0,551901.0
115,2010-10-01,Barh-El-Gazel,373443.0,273077,0.0,0.0,273077.0,0.0,0.0,0.0,0.0,273077.0,0.0,0.0,0.0,0.0,273077.0,0.0,0.0,273077.0,273077.0,273077.0
116,2010-10-01,Batha,689835.0,504439,0.0,390424.0,114015.0,0.0,0.0,0.0,504439.0,0.0,0.0,0.0,0.0,0.0,504439.0,0.0,0.0,504439.0,504439.0,504439.0
117,2010-10-01,Borkou,138103.0,100986,0.0,100986.0,0.0,0.0,0.0,0.0,100986.0,0.0,0.0,0.0,0.0,100986.0,0.0,0.0,0.0,100986.0,100986.0,100986.0
118,2010-10-01,Chari-Baguirmi,845088.0,617967,195406.0,422561.0,0.0,0.0,0.0,195406.0,422561.0,0.0,0.0,0.0,0.0,617967.0,0.0,0.0,0.0,617967.0,617967.0,617967.0
119,2010-10-01,Ennedi Est,158099.0,115609,0.0,115609.0,0.0,0.0,0.0,0.0,115609.0,0.0,0.0,0.0,0.0,115609.0,0.0,0.0,0.0,115609.0,115609.0,115609.0
120,2010-10-01,Ennedi Ouest,89313.0,65309,0.0,65309.0,0.0,0.0,0.0,0.0,65309.0,0.0,0.0,0.0,0.0,65309.0,0.0,0.0,0.0,65309.0,65309.0,65309.0
121,2010-10-01,Guéra,635822.0,464941,0.0,89447.0,375494.0,0.0,0.0,0.0,89447.0,375494.0,0.0,0.0,0.0,89447.0,375494.0,0.0,0.0,464941.0,464941.0,464941.0
122,2010-10-01,Hadjer-Lamis,822222.0,601246,159174.0,442072.0,0.0,0.0,0.0,159174.0,442072.0,0.0,0.0,0.0,0.0,159174.0,442072.0,0.0,0.0,601246.0,601246.0,601246.0
123,2010-10-01,Kanem,498268.0,364356,0.0,0.0,364356.0,0.0,0.0,0.0,264941.0,99415.0,0.0,0.0,0.0,0.0,364356.0,0.0,0.0,364356.0,364356.0,364356.0
124,2010-10-01,Lac,638661.0,467017,0.0,467017.0,0.0,0.0,0.0,0.0,467017.0,0.0,0.0,0.0,0.0,239961.0,227056.0,0.0,0.0,467017.0,467017.0,467017.0
125,2010-10-01,Logone Occidental,1032541.0,755041,755041.0,0.0,0.0,0.0,0.0,755041.0,0.0,0.0,0.0,0.0,755041.0,0.0,0.0,0.0,0.0,755041.0,755041.0,755041.0
126,2010-10-01,Logone Oriental,1161152.0,849086,849086.0,0.0,0.0,0.0,0.0,849086.0,0.0,0.0,0.0,0.0,849086.0,0.0,0.0,0.0,0.0,849086.0,849086.0,849086.0
127,2010-10-01,Mandoul,928304.0,678819,444012.0,234807.0,0.0,0.0,0.0,444012.0,234807.0,0.0,0.0,0.0,444012.0,234807.0,0.0,0.0,0.0,678819.0,678819.0,678819.0
128,2010-10-01,Mayo-Kebbi Est,1146679.0,838504,0.0,838504.0,0.0,0.0,0.0,0.0,838504.0,0.0,0.0,0.0,0.0,838504.0,0.0,0.0,0.0,838504.0,838504.0,838504.0
129,2010-10-01,Mayo-Kebbi Ouest,845390.0,618188,618188.0,0.0,0.0,0.0,0.0,618188.0,0.0,0.0,0.0,0.0,618188.0,0.0,0.0,0.0,0.0,618188.0,618188.0,618188.0
130,2010-10-01,Moyen-Chari,877778.0,641872,525029.0,116843.0,0.0,0.0,0.0,525029.0,116843.0,0.0,0.0,0.0,525029.0,116843.0,0.0,0.0,0.0,641872.0,641872.0,641872.0
131,2010-10-01,N'Djamena,1592258.0,1164335,1164335.0,0.0,0.0,0.0,0.0,1164335.0,0.0,0.0,0.0,0.0,0.0,1164335.0,0.0,0.0,0.0,1164335.0,1164335.0,1164335.0
